Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98
fastqc | MantonBM1_HiSeq_1_S1_L007_R2_001	0.6547062604050514	0.007418931444034559	0.0	0.0	0.0006313560450359611	1.9916594480629688e-05	0.00011750790743571515	0.0	0.00016929105308535235	0.0004262151218854753	7.966637792251875e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.979148620157422e-06	0.0	1.6929105308535235e-05	0.0	0.00015136611805278565	0.0	0.0001593327558450375	0.0	8.96246751628336e-06	0.0	2.9874891720944534e-06	0.0	0.0	0.0005317730726328127	0.0	0.0	0.0	0.0001404119910884393	0.0006263768964158037	1.3941616136440783e-05	5.2778975373668675e-05	0.00013842033164037631	0.00038638193292421595	7.966637792251875e-05	0.0011621332879447424	0.00019119930701404502	0.0	0.0001214912263318411	0.0017456895062271922	0.0	9.958297240314843e-07	0.0007130140824065428	0.0009579881945182879	0.00021410339066676914	0.00016829522336132087	0.002269495941067753	0.0
fastqc | MantonBM1_HiSeq_1_S1_L008_R2_001	0.5335806410936847	8.455882792719874e-05	0.0001546807827936562	0.028615944816826396	0.00012168221579767622	0.0	0.00018355452891513868	2.2686514809736242e-05	0.0027100073145448567	2.165530959111187e-05	8.97148540203206e-05	6.084110789883811e-05	0.002518203143880723	9.487088011344247e-05	0.0	0.0001309630627652956	0.0	0.0	0.0003031743342755662	5.774749224296498e-05	3.299856699597999e-05	0.0	0.0	1.2374462623492495e-05	0.0	3.5060977433228735e-05	0.0	0.0	0.006077923558572064	0.0029781206713871944	0.0	0.0	0.0	3.918579830772624e-05	0.0	7.115316008508186e-05	0.0062326043413657205	0.0019479466579814437	0.0	5.6716287024340605e-05	0.0	0.0	0.00013715029407704185	0.0001588056036681537	0.0	0.0	0.0	0.0	0.0013663469146772966	0.005316894107227276	4.331061918222374e-05	3.299856699597999e-05	1.0312052186243747e-05	0.0002928622820893224
fastqc | MantonBM1_HiSeq_2_S2_L007_R2_001	0.663996135267413	0.0068135528756878855	0.0	0.0	0.0006163012651375977	1.0070282110091466e-05	0.00010875904678898784	0.0	0.00016716668302751834	0.0003585020431192562	2.014056422018293e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0070282110091466e-05	0.0	1.0070282110091466e-05	0.0	0.00015004720344036283	0.0	0.00014098394954128053	0.0	9.063253899082319e-06	0.0	5.035141055045733e-06	0.0	0.0	0.0005186195286697106	0.0	0.0	0.0	0.00012889961100917075	0.0006263715472476891	3.1217874541283544e-05	6.243574908256709e-05	0.00013695583669724392	0.00038871288944953056	8.358334151375917e-05	0.0011037029192660247	0.00018428616261467382	0.0	0.00011278715963302441	0.0016122521658256436	0.0	1.0070282110091465e-06	0.000659603478210991	0.0009174027002293326	0.00019435644472476528	0.00016615965481650918	0.002227546402752232	0.0
fastqc | MantonBM1_HiSeq_2_S2_L008_R2_001	0.5549059990982793	7.588112210473998e-05	0.0001264685368412333	0.027976948158228158	0.00011592949210446386	0.0	0.00021078089473538882	1.8970280526184994e-05	0.002750690676296824	1.8970280526184994e-05	8.958188026254025e-05	6.0072554999585816e-05	0.0026347611841923604	8.85279757888633e-05	0.0	0.00012752244131491024	0.0	0.0	0.00030984791526102157	3.1617134210308325e-05	3.1617134210308325e-05	0.0	0.0	2.0024184999861936e-05	0.0	3.794056105236999e-05	0.0	0.0	0.005930320473380164	0.0031216650510311086	0.0	0.0	0.0	4.110227447340082e-05	0.0	5.901865052590887e-05	0.006289701898904002	0.0018021766499875746	0.0	5.480303263120109e-05	0.0	0.0	0.00010328263842034052	0.00015176224420947995	0.0	0.0	0.0	0.0	0.0013626984844642889	0.005311678547331798	4.531789236810859e-05	3.1617134210308325e-05	1.6862471578831105e-05	0.00022342774841951216
fastqc | MantonBM1_HiSeq_3_S3_L007_R2_001	0.6738530594300883	0.007107751790482085	0.0	0.0	0.0006053472516615208	1.0156833081569142e-05	0.0001076624306646329	0.0	0.00012797609682777117	0.0003260343419183694	4.062733232627656e-06	0.0	0.0	2.031366616313828e-06	0.0	0.0	0.0	1.2188199697882968e-05	0.0	8.125466465255312e-06	0.0	0.0001594622793806355	0.0	0.00012594473021145734	0.0	1.1172516389726055e-05	0.0	2.031366616313828e-06	0.0	0.0	0.0004885436712234757	0.0	0.0	0.0	0.0001157878971298882	0.0005758924357249703	1.6250932930510624e-05	5.78939485649441e-05	0.00014828976299090943	0.0003483793746978215	7.516056480361164e-05	0.0010319342410874247	0.0001950111951661275	0.0	0.0001015683308156914	0.0015661836611779614	0.0	0.0	0.0006287079677491298	0.000874503328323103	0.00020516802824769665	0.00015539954614800786	0.00213598199705399	0.0
fastqc | MantonBM1_HiSeq_3_S3_L008_R2_001	0.5653177096793973	8.352803038998188e-05	0.00012636291776945978	0.02730509896004818	9.423675223485135e-05	0.0	0.00016063082767304207	2.9984421165634523e-05	0.0027285823260727415	2.0346571505251995e-05	0.00010494547407972081	4.7118376117425675e-05	0.002656833889712116	7.603192509857324e-05	1.0708721844869473e-06	0.0001499221058281726	0.0	0.0	0.00029448985073391045	4.176401519499094e-05	3.426790990358231e-05	0.0	0.0	1.4992210582817261e-05	0.0	3.962227082601705e-05	0.0	0.0	0.006036506503952922	0.0031258759065173987	0.0	0.0	0.0	2.5700932427686733e-05	0.0	5.461448140883431e-05	0.006442367061873474	0.0018879476612504878	0.0	6.318145888472989e-05	0.0	0.0	0.00011029983500215555	0.00018311914354726796	0.0	0.0	0.0	0.0	0.0013621494186673968	0.005418613253503953	5.2472737039860406e-05	3.426790990358231e-05	1.4992210582817261e-05	0.00025272583553891955
fastqc | MantonBM1_HiSeq_4_S4_L007_R2_001	0.6705010781059602	0.007049814193334667	0.0	0.0	0.0006074839890001149	2.062445641667057e-05	0.00010312228208335284	0.0	0.00014812109608336135	0.0003599905120000681	1.874950583333688e-06	0.0	0.0	9.37475291666844e-07	0.0	0.0	0.0	1.3124654083335817e-05	0.0	1.0312228208335284e-05	0.0	0.00015468342312502926	0.0	0.0001359339172916924	0.0	1.0312228208335284e-05	0.0	1.1249703500002127e-05	0.0	0.0	0.0005099865586667632	0.0	0.0	0.0	0.0001256216890833571	0.0006562327041667908	2.4374357583337944e-05	6.84356962916796e-05	0.00015374594783336241	0.00041998893066674613	8.906015270835017e-05	0.0010602845548752006	0.0001874950583333688	0.0	0.00012468421379169026	0.0015890206193753006	0.0	2.812425875000532e-06	0.0007181060734168025	0.0008943514282501692	0.00019686981125003721	0.00015843332429169664	0.00227244010700043	0.0
fastqc | MantonBM1_HiSeq_4_S4_L008_R2_001	0.5596421414927542	8.251671906609307e-05	0.00014735128404659475	0.02844862123992923	0.00012181039481185166	0.0	0.00018075090843048955	3.1434940596606886e-05	0.002811462499609028	2.9470256809318952e-05	0.00010314589883261633	6.876393255507756e-05	0.0026474114033704856	5.9922855512281866e-05	9.823418936439652e-07	0.00012868678806735942	0.0	0.0	0.0002681793369648025	3.0452598702962914e-05	2.750557302203102e-05	0.0	0.0	1.6699812191947405e-05	0.0	3.1434940596606886e-05	0.0	0.0	0.0060571201162086885	0.0031876994448746666	0.0	0.0	0.0	3.63466500648267e-05	0.0	4.2240701426690496e-05	0.00649131523319932	0.001906725615562936	0.0	5.697582983134997e-05	0.0	0.0	9.135779610888875e-05	0.00015913938677032232	0.0	0.0	0.0	0.0	0.0013634905483778236	0.005448068142149431	3.8311333852114634e-05	2.750557302203102e-05	2.2593863553811194e-05	0.00020629179766523266
fastqc | MantonBM1_HiSeq_5_S5_L007_R2_001	0.6479812107000663	0.007098195215284917	0.0	0.0	0.0006138052867323673	1.3716319256589212e-05	0.00012344687330930292	0.0	0.00014402135219418675	0.0003849142091380348	1.7145399070736515e-06	0.0	0.0	8.572699535368258e-07	0.0	0.0	0.0	5.1436197212209545e-06	0.0	6.00088967475778e-06	0.0	0.00017059672075382833	0.0	0.0001491649719154077	0.0	9.429969488905084e-06	0.0	5.1436197212209545e-06	0.0	0.0	0.0005503673101706422	0.0	0.0	0.0	0.00014144954233357625	0.0006309506858031038	1.9717208931346993e-05	6.429524651526193e-05	0.00014059227238003943	0.00039691598848755035	8.229791553953527e-05	0.001102449160248358	0.0001894566597316385	0.0	0.0001225896033557661	0.001663103709861442	0.0	3.429079814147303e-06	0.0006969604722254394	0.0009224224700056246	0.00022546199778018518	0.0001585949414043128	0.0022666217571513676	0.0
